id,sentence,label
71,스승님의 지혜로운 가르침에 깊은 감사를 표합니다. 스승의 날을 축하합니다.,10
72,스승님의 섬세한 인도와 가르침에 진심으로 감사드립니다.,10
73,스승님의 지혜와 가르침으로 인하여 더욱 자랄 수 있었습니다. 감사합니다.,10
74,스승님의 따뜻한 사랑과 지혜에 감사드리며 스승의 날을 진심으로 축하합니다.,10
75,스승님의 인도와 가르침에 무한한 감사를 드립니다.,10
76,스승님의 지혜와 사랑으로 인하여 저는 더 나은 삶을 살 수 있었습니다. 감사합니다.,10
77,스승님의 온정과 인도에 감사하여 스승의 날을 축하합니다.,10
78,스승님의 가르침에 감사하며 항상 감사의 마음을 잊지 않겠습니다.,10
79,스승님의 인도와 지혜에 깊은 감사를 드리며 스승의 날을 축하합니다.,10
80,스승님의 따뜻한 사랑과 인도에 감사합니다. 스승의 날을 진심으로 축하합니다.,10
81,스승님의 가르침은 저의 인생을 바꿔놓았습니다. 깊이 감사드립니다.,10
82,스승님의 인도와 지혜에 감사드리며 스승의 날을 진심으로 축하합니다.,10
83,스승님의 끈적한 사랑과 지혜에 감사드립니다. 스승의 날을 진심으로 축하합니다.,10
84,스승님의 두루한 지도와 인도에 감사합니다. 스승의 날을 축하합니다.,10
85,스승님의 뜻을 배우고 스승님의 가르침에 따르며 감사합니다.,10
86,스승님의 인도와 가르침을 받아들이며 스승의 날을 축하합니다.,10
87,스승님의 가르침으로 인하여 저는 더 나은 인생을 살 수 있습니다. 감사합니다.,10
88,스승님의 인도와 지혜에 감사하여 스승의 날을 진심으로 축하합니다.,10
89,스승님의 선한 도움과 가르침에 감사를 드립니다. 스승의 날을 축하합니다.,10
90,스승님의 사랑과 지혜에 감사를 표합니다. 스승의 날을 진심으로 축하합니다.,10
91,스승님의 온정과 인도에 감사드리며 스승의 날을 축하합니다.,10
92,스승님의 가르침은 내 삶에 큰 영향을 끼쳤습니다. 감사합니다.,10
93,스승님의 인도와 가르침으로 더 나은 사람이 될 수 있었습니다. 감사합니다.,10
94,스승님의 지혜와 사랑에 감사를 드리며 스승의 날을 축하합니다.,10
95,스승님의 인도와 지혜에 깊이 감사를 드립니다. 스승의 날을 축하합니다.,10
96,스승님의 따뜻한 사랑과 지혜에 감사하며 스승의 날을 진심으로 축하합니다.,10
97,스승님의 가르침은 저에게 큰 보탬이 되었습니다. 무한히 감사합니다.,10
98,스승님의 인도와 지혜에 무한한 감사를 표합니다. 스승의 날을 진심으로 축하합니다.,10
99,스승님의 사랑과 인도에 감사하며 스승의 날을 진심으로 축하합니다.,10
100,스승님의 가르침과 지혜에 감사한다는 말로 스승의 날을 진심으로 축하합니다.,10
101,행복한 스승의 날 되세요. 항상 감사합니다.,10
102,"선생님, 항상 행복하시고 건강하세요. 감사합니다.",10
103,스승님의 가르침으로 행복한 세상을 만들어갑니다. 감사합니다.,10
104,행복이 가득한 스승의 날 되세요. 항상 고맙습니다.,10
105,"선생님, 행복하고 건강하게 계시길 바랍니다. 항상 감사합니다.",10
106,스승님의 가르침으로 행복한 인생을 살아갑니다. 감사합니다.,10
107,행복한 스승의 날이 되시길 바랍니다. 항상 감사합니다.,10
108,"선생님, 행복과 건강이 가득하시길 바랍니다. 감사합니다.",10
109,스승님의 가르침으로 행복한 하루를 보냅니다. 감사합니다.,10
110,행복이 넘치는 스승의 날을 맞이하세요. 항상 고맙습니다.,10
111,"선생님, 행복과 건강을 가득 받으시길 바랍니다. 항상 감사합니다.",10
112,스승님의 지혜로 행복한 삶을 살아갑니다. 감사합니다.,10
113,행복한 스승의 날을 축하드립니다. 항상 감사합니다.,10
114,"선생님, 행복과 건강이 함께하시길 바랍니다. 감사합니다.",10
115,스승님의 가르침으로 행복한 순간을 만들어갑니다. 감사합니다.,10
116,행복한 스승의 날을 맞이하시길 바랍니다. 항상 감사합니다.,10
117,"선생님, 행복하고 건강한 하루를 보내세요. 항상 감사합니다.",10
118,스승님의 지혜와 사랑으로 행복한 삶을 살아갑니다. 감사합니다.,10
119,행복한 스승의 날을 축복합니다. 항상 감사합니다.,10
120,"선생님, 행복과 건강이 함께하시길 빕니다. 감사합니다.",10
121,스승님의 가르침으로 행복한 순간을 만들어갑니다. 감사합니다.,10
122,행복과 행운이 함께하는 스승의 날을 맞이하시길 바랍니다. 항상 감사합니다.,10
123,"선생님, 행복한 순간을 만들어내는 스승이 되시길 바랍니다. 감사합니다.",10
124,스승님의 사랑으로 행복한 삶을 살아갑니다. 감사합니다.,10
125,"행복한 스승의 날을 맞이하시고, 늘 즐겁고 행복하십시오. 항상 감사합니다.",10
126,"선생님, 행복과 건강이 함께하는 하루가 되시길 바랍니다. 감사합니다.",10
127,스승님의 가르침으로 행복한 순간을 만들어갑니다. 감사합니다.,10
128,행복한 스승의 날을 축복합니다. 항상 감사합니다.,10
129,"선생님, 행복과 건강이 함께하는 하루가 되시길 바랍니다. 감사합니다.",10
130,스승님의 지혜와 사랑으로 행복한 삶을 살아갑니다. 감사합니다.,10
131,행복한 스승의 날을 축하합니다. 항상 감사합니다.,10
132,"선생님, 행복과 건강이 함께하는 하루를 보내세요. 감사합니다.",10
133,스승님의 가르침으로 행복한 순간을 만들어갑니다. 감사합니다.,10
134,행복한 스승의 날을 맞이하세요. 항상 감사합니다.,10
135,"선생님, 행복과 건강이 함께하는 하루가 되시길 바랍니다. 감사합니다.",10
136,스승님의 지혜와 사랑으로 행복한 삶을 살아갑니다. 감사합니다.,10
137,행복한 스승의 날을 축하합니다. 항상 감사합니다.,10
138,"선생님, 행복하고 건강한 하루가 되시길 바랍니다. 감사합니다.",10
139,스승님의 가르침으로 행복한 순간을 만들어갑니다. 감사합니다.,10
140,"행복한 스승의 날을 맞이하시고, 항상 행복한 순간을 만들어내는 선생님이 되세요. 항상 감사합니다.",10
141,"선생님, 행복과 건강이 함께하는 스승의 날을 맞이하시길 바랍니다. 감사합니다.",10
142,스승님의 지혜와 가르침으로 행복한 삶을 살아갑니다. 감사합니다.,10
143,행복한 스승의 날을 축복합니다. 항상 감사합니다.,10
144,"선생님, 행복과 건강이 함께하는 하루를 보내세요. 항상 감사합니다.",10
145,스승님의 가르침으로 행복한 순간을 만들어갑니다. 감사합니다.,10
146,행복한 스승의 날을 맞이하세요. 항상 감사합니다.,10
147,"선생님, 행복과 건강이 함께하는 하루가 되시길 바랍니다. 감사합니다.",10
148,스승님의 지혜와 사랑으로 행복한 삶을 살아갑니다. 감사합니다.,10
149,행복한 스승의 날을 축하합니다. 항상 감사합니다.,10
150,"선생님, 행복하고 건강한 하루를 보내시길 바랍니다. 항상 감사합니다.",10
151,"선생님, 멋진 어른이 될 수 있도록 이끌어주셔서 감사합니다. 지금까지처럼 열심히 하겠습니다.",10
152,"선생님, 모든 것을 가르쳐 주신 덕분에 저는 성장할 수 있었습니다. 감사합니다.",10
153,"선생님, 항상 노력하고 배려해 주셔서 감사합니다. 정말 감사합니다.",10
154,"선생님, 언제나 저를 믿어 주시고 격려해 주셔서 감사합니다. 감사합니다.",10
155,"선생님, 제게 꾸준한 도움을 주셔서 감사합니다. 정말 감사합니다.",10
156,"선생님, 학생들을 이끌어 주시는 모습이 대단하십니다. 제게 많은 영감을 주셨습니다. 감사합니다.",10
157,"선생님, 항상 따뜻한 가르침으로 저희를 이끌어 주셔서 감사합니다. 감사합니다.",10
158,"선생님, 지식뿐만 아니라 인격까지 이끌어 주시는 모습이 감동적입니다. 감사합니다.",10
159,"선생님, 항상 존중과 배려를 베풀어 주셔서 감사합니다. 지금까지 열심히 하겠습니다.",10
160,"선생님, 정말 좋은 스승에게 편입된 것 같아서 감사합니다. 감사합니다.",10
161,"선생님, 지금까지 제게 가르치신 것들을 최선을 다해 응용하고 싶습니다. 감사합니다.",10
162,"선생님, 항상 가르칠 줄 아시고 따뜻한 마음으로 이끌어 주셔서 감사합니다. 감사합니다.",10
163,"선생님, 학생들에게 든든한 영역이 되어 주셔서 감사합니다. 감사합니다.",10
164,"선생님, 어느 때보다도 더욱 존경스럽습니다. 감사합니다.",10
165,"선생님, 모든 것이 멈추기 일보 직전 감사의 마음을 전합니다. 감사합니다.",10
166,"선생님, 존경하는 스승님을 만나 더 좋은 사람이 되려고 합니다. 감사합니다.",10
167,"선생님, 지식뿐만 아니라 인격을 키워 주셔서 감사합니다. 감사합니다.",10
168,"선생님, 지금까지 많은 것을 배우며 성장할 수 있었습니다. 감사합니다.",10
169,"선생님, 함께 보내는 시간이 가르침을 넘어 돌보아 주신 것 같습니다. 감사합니다.",10
170,"선생님, 누구도 가르치지 못하는 지식의 보물을 전해 주셔서 감사합니다. 감사합니다.",10
171,"선생님, 각오한 덕분에 성장할 수 있었습니다. 감사합니다.",10
172,"선생님, 몰랐던 것들을 가르치며 저에게 성장의 기회를 주셔서 감사합니다. 감사합니다.",10
173,"선생님, 어르신의 지혜를 받아들이며 더 좋은 사람이 되겠습니다. 감사합니다.",10
174,"선생님, 정말 감사하고 더욱 발전하도록 노력하겠습니다. 감사합니다.",10
175,"선생님, 오늘도 어른으로서 인생의 길에 도움을 주셔서 감사합니다. 감사합니다.",10
176,"선생님, 저의 모든 것을 준비할 수 있도록 이끌어 주셔서 감사합니다. 감사합니다.",10
177,"선생님, 이제 막 시작한 저에게 항상 지도해 주셔서 감사합니다. 감사합니다.",10
178,"선생님, 제게 주신 가르침과 사랑에 감사 드립니다. 감사합니다.",10
179,"선생님, 학생으로서 노력하는 모습에 감사합니다. 감사합니다.",10
180,"선생님, 이제 막 시작한 것 같은데 벌써 큰 도움을 받고 있습니다. 감사합니다.",10
181,"선생님, 때로는 엄격하셔도 항상 저의 성장을 염두에 두신 모습에 감사합니다. 감사합니다.",10
182,"선생님, 지식뿐만 아니라 지혜를 전달해 주시어 감사합니다. 감사합니다.",10
183,"선생님, 지금까지 누구도 알려주지 않은 지혜를 전해 주셔서 감사합니다. 감사합니다.",10
184,"선생님, 학생으로서 저의 모든 것에 정성을 다해 주셔서 감사합니다. 감사합니다.",10
185,"선생님, 어린 학생들에게 밝고 긍정적인 모습을 보여 주셔서 감사합니다. 감사합니다.",10
186,"선생님, 항상 따뜻하게 대해 주셔서 감사합니다. 감사합니다.",10
187,"선생님, 어린 학생에게 따뜻함을 전해 주시는 모습이 존경스럽습니다. 감사합니다.",10
188,"선생님, 함께 보낸 시간에 감사합니다. 감사합니다.",10
189,"선생님, 모시는 스승님을 만나게 되어 기쁘고 감사합니다. 감사합니다.",10
190,"선생님, 존경하는 스승님과 함께할 수 있어 감사합니다. 감사합니다.",10
191,"선생님, 저의 부족함을 이해하며 따뜻하게 이끌어 주셔서 감사합니다. 감사합니다.",10
192,"선생님, 누구보다 힘이 되어 주셔서 감사합니다. 감사합니다.",10
193,"선생님, 저를 이끌어 주신 덕분에 성장할 수 있었습니다. 감사합니다.",10
194,"선생님, 함께 배우며 성장할 수 있는 시간에 감사합니다. 감사합니다.",10
195,"선생님, 존경하는 선생님을 만나 사람으로서 성장할 수 있어 감사합니다. 감사합니다.",10
196,"선생님, 이 겨울도 언제나 저를 이끌어 주셔서 감사합니다. 감사합니다.",10
197,"선생님, 어린이들에게 가르치는 모습에 감사합니다. 감사합니다.",10
198,"선생님, 항상 정성으로 가르쳐 주시는 모습이 감사합니다. 감사합니다.",10
199,"선생님, 끝까지 함께 해 주시어 감사합니다. 감사합니다.",10
200,"선생님, 항상 믿음 주시는 모습이 감사합니다. 감사합니다.",10
201,바른길로 인도해 주셔서 감사합니다. 항상 옳은 선택을 할 수 있도록 도와주셔서 감사합니다.,10
202,저를 지켜주시고 바른길로 인도해 주셔서 감사합니다. 항상 신명나는 길을 걷도록 이끌어 주셔서 감사합니다.,10
203,바르게 인도해 주시고 모범을 보여 주셔서 감사합니다. 당당하게 앞으로 나아갈 수 있도록 도와주셔서 감사합니다.,10
204,바른길로 인도해 주신 모습에 감사드립니다. 모든 것을 이끌어 주시고 사랑으로 가득 채워 주셔서 감사합니다.,10
205,항상 진심으로 바른길을 알려 주시고 인도해 주셔서 감사합니다. 큰 마음으로 포용하여 펼쳐 주신 스승님께 감사를 드립니다.,10
206,바른길로 인도해 주시고 전달해 주신 지혜로 힘을 주셔서 감사합니다. 늘 열려 있는 마음으로 받아들이도록 이끌어 주셔서 감사합니다.,10
207,항상 옳은 길을 선택하도록 이끌어 주시고 지혜롭게 가르쳐 주셔서 감사합니다. 올바르게 생각하고 옳은 행동을 할 수 있도록 도와주셔서 감사합니다.,10
208,바른길로 인도해 주시고 모범을 보여 주셔서 감사합니다. 신뢰와 사랑을 가득 심어 주신 스승님께 감사드립니다.,10
209,지친 나를 바른길로 인도해 주심에 감사를 드립니다. 언제나 성실하게 가르쳐 주시고 사랑으로 가득 메워 주셔서 감사합니다.,10
210,항상 옳은 길을 알려 주시고 믿음으로 이끌어 주셔서 감사합니다. 우리의 존재에 의미를 부여하고 뜻을 이루도록 도와주시는 모습에 감사를 드립니다.,10
211,바른길로 인도해 주시고 매 순간을 귀사하게 여기도록 이끌어 주심에 감사합니다. 언제나 따뜻한 사랑으로 내 곁을 지켜 주시는 스승님께 감사를 드립니다.,10
212,모범을 보여 주시고 바른 길로 인도해 주셔서 감사합니다. 항상 신념을 지키며 앞서 나아갈 수 있도록 지도하여 주시는 스승님에게 감사를 표합니다.,10
213,바른길로 인도해 주시는 스승님의 따뜻한 마음에 감사를 드립니다. 열린 마음으로 받아들이고 배우도록 이끌어 주시는 것에 감사를 표합니다.,10
214,저를 멋지게 인도해 주시고 옳은 길로 이끌어 주셔서 감사합니다. 마음이 시린 날에도 끝없는 인내심으로 옆에서 지켜 주시는 스승님께 감사를 표합니다.,10
215,항상 올바른 길을 가르쳐 주시고 따뜻한 사랑으로 덮어 주셔서 감사합니다. 모든 것을 받아들이며 성장할 수 있도록 도와주시는 스승님께 감사를 드립니다.,10
216,바른길로 인도해 주심에 감사를 보냅니다. 믿음으로 이루어 간 올바른 결정에 대한 성취감을 함께할 수 있도록 도와 주시는 스승님께 감사를 드립니다.,10
217,바른길로 안내하시고 저를 지켜 주셔서 감사합니다. 마음이 구멍 나가는 것 같았던 날에도 스승님의 지혜롭고 따스한 가르침으로 나를 돌아 세우며 인도해 주셔서 감사합니다.,10
218,바른길로 인도해 주시고 예의 바른 행동을 알려 주시는 스승님께 감사를 표합니다. 훌륭한 모습으로 믿음을 주고 인도해 주시는 것에 감사를 드립니다.,10
219,항상 정확한 길을 보여 주시고 바른 길로 인도해 주셔서 감사합니다. 저의 부족한 모습을 인정해 주시면서도 잘못된 길로 이끌어 주지 않는 현명한 스승님께 감사를 표합니다.,10
220,바른길로 인도해 주시는 스승님의 따뜻한 가르침에 감사를 드립니다. 뜻을 이뤄가는 데 이끌어 주신 노고에 감사를 표합니다.,10
221,바른길로 인도해 주신 스승님의 따뜻한 사랑에 감사를 드립니다. 항상 강림과 지혜를 전달해 주시는 모습에 감사를 표합니다.,10
222,항상 사랑으로 목숨을 인도해 주시고 바른길로 이끌어 주셔서 감사합니다. 앞서 나아갈 수 있도록 인도하는 법을 가르치심에 감사를 드립니다.,10
223,바른길로 인도해 주시고 모범을 보여 주시는 스승님에게 감사를 표합니다. 옳고 그름을 구분할 수 있도록 도와주시는 스승님께 감사를 드립니다.,10
224,바른길로 안내하신 스승님의 가르침에 감사를 드립니다. 미개한 마음을 옳게 이끌어 주시기 위해 열려 있는 대하여 배우도록 도와주시는 스승님께 감사를 드립니다.,10
225,항상 바르게 지도해 주시고 사랑으로 이끌어 주시는 스승님께 감사를 표합니다. 젊은 날에 교훈 따뜻한 가르침을 전해 주시고 인도해 주심에 감사를 드립니다.,10
226,저를 정신없이 인도해 주시고 바른길로 안내해 주셔서 감사합니다. 잘못된 길로 빠질 뻔했던 날에도 스승님의 현명하고 따뜻한 가르침으로 지켜 주셔서 감사합니다.,10
227,바른길로 인도해 주시고 결심됩니다. 따뜻한 사랑과 믿음으로 나를 인도하시는 스승님께 감사를 표합니다.,10
228,바른길로 안내해 주시고 매 순간을 가르쳐 주셔서 감사합니다. 뜻을 이루도록 성원을 바친 스승님에게 감사를 표합니다. ,10
229,항상 바른 길을 인도해 주시고 따뜻한 사랑으로 지켜 주신 데 감사를 드립니다. 감추지 않고 모든 것을 받아들이며 배울 수 있도록 이끌어 주시는 스승님께 감사를 드립니다.,10
230,바른길로 안내해 주시고 성취하게 해 주시는 스승님에게 감사를 표합니다. 신념을 지키며 예의바른 행동을 알려 주시는 스승님에게 감사를 드립니다.,10
231,바른길로 인도해 주시는 스승님의 따뜻한 사랑에 감사를 드립니다. 옳은 길을 지도해 주시고 훌륭한 모습으로 예를 보여 주시는 스승님에게 감사를 표합니다.,10
232,항상 정확한 길을 보여 주시고 바른 길로 인도해 주셔서 감사합니다. 지혜롭게 가르쳐 주시고 성실한 마음으로 지켜 주시는 현명한 스승님께 감사를 표합니다.,10
233,바른길로 인도해 주시는 스승님의 끝없는 사랑에 감사를 드립니다. 열린 마음으로 다가와서 모든 것을 다 듣고 배우도록 이끌어 주시는 스승님께 감사를 드립니다.,10
234,바른길로 안내하신 스승님의 사랑에 감사를 드립니다. 과연의 지혜로 가르침을 전해 주시고 눈물소나무처럼 큰 사랑을 보여 주셔서 감사합니다.,10
235,항상 사랑으로 인도해 주시고 바른 길로 이끌어 주신 스승님께 감사를 표합니다. 겸손함을 가르치고 옳은 길로 길러 주시는 현명한 스승님께 감사를 드립니다.,10
236,바른길로 인도해 주시고 영원한 지혜로 가르쳐 주시는 스승님께 감사를 표합니다. 항상 풀림을 머금고 인내심으로 돌봐 주시는 스승님께 감사를 드립니다.,10
237,저를 따뜻한 마음으로 인도해 주시고 바른길로 이끌어 주셔서 감사합니다. 숨 쉬는 기분으로 가르침을 전해 주시고 예법으로 인도해 주신 스승님께 감사를 드립니다.,10
238,바른길로 인도해 주시는 스승님의 사랑에 감사를 드립니다. 뜻을 읽고 다시 작사하는 대한 배우는 재주를 깊게 접하도록 다양한 가르침을 주신 스승님께 감사를 드립니다. ,10
239,바른길로 안내하신 스승님의 가르침에 감사를 드립니다. 지혜롭게 이어 가르쳐 주시니 아마의 영영을 놓치지 않으며 문제 깊게 다가가 배우도록 이끌어 주시는 스승님께 감사를 드립니다.,10
240,항상 바르게 가르침으로 바른 길로 이끌어 주시고 지혜롭게 가르침을 전해 준 데 감사를 드립니다. 모든 것을 전달하며 배울 수 있도록 이끌어 주시는 스승님께 감사를 드립니다.,10
241,바른길로 인도해 주시고 계속해 주시는 스승님에게 감사를 표합니다. 성실하게 가르쳐 주시고 나아가는 모습을 보여 주시는 스승님에게 감사를 드립니다.,10
242,바른길로 안내하시는 스승님의 가르침에 감사를 드립니다. 부끄럽게 하지 않고 인내심으로 가르쳐 주시며 감미주적으로 뜻을 이루도록 이끌어 주시는 스승님께 감사를 드립니다.,10
