id,sentence,label
134.0,메리 크리스마스! 따뜻한 성탄을 보내시고 행복한 새해가 될 것을 기대합니다.,12
284.0,이번 크리스마스는 따뜻한 함께 느끼는 것이 최고의 선물이 될 것입니다. 메리 크리스마스!,12
229.0,성탄절을 축하하며 사랑과 기쁨이 넘치는 연말 보내세요. 특별한 크리스마스 되시길.,12
66.0,새로운 희망을 안고 있는 이 크리스마스가 여러분에게 행복을 안겼으면 합니다.,12
210.0,사랑으로 이루어진 이번 크리스마스가 당신에게 특별한 기억으로 남을 거예요.,12
86.0,사랑하고 감사하는 마음으로 함께하는 크리스마스가 되길 기원합니다.,12
226.0,크리스마스의 따스함과 기쁨이 마음 가득히 가득해지길 기원합니다. 행복한 연말을 보내세요.,12
160.0,"크리스마스의 기적 같은 날, 가족과 사랑으로 가득한 특별한 날을 보내세요.",12
13.0,즐거운 크리스마스! 올해에 이룬 모든 것에 자부심을 가져도 좋아.,12
36.0,해피 크리스마스! 오늘은 특별한 날을 좋은 기억으로 만들어보는 것은 어때?,12
29.0,성탄절 축하해! 이 특별한 날을 즐기며 새로운 단장을 해보는 것은 어때?,12
171.0,사랑하고 사랑받으며 행복한 크리스마스를 보내시길 기대해요.,12
143.0,"크리스마스의 기적 같은 날, 가족과 사랑으로 가득한 특별한 날을 보내세요.",12
255.0,크리스마스의 기쁨이 가득한 마음으로 즐거운 날을 보내세요. 평화로운 연말 되세요.,12
132.0,성탄 축하합니다! 사랑과 미소가 함께하는 특별한 크리스마스 되세요.,12
181.0,사랑하는 사람들과 함께하는 크리스마스는 영원히 기억에 남을 거예요.,12
52.0,따스한 크리스마스의 기쁨으로 가득한 하루가 되길 바랍니다.,12
96.0,그 순간이 길고 행복한 추억으로 스며드는 아름다운 성탄절을 기원합니다.,12
220.0,크리스마스의 기쁨과 따뜻함이 가득한 시간을 보내세요. 행복한 연말 되시길.,12
179.0,사랑과 행복이 당신의 크리스마스를 만끽하게 해줄 거예요.,12
233.0,모두가 행복한 크리스마스를 보내길 기대합니다. 소중한 연말이세요.,12
42.0,해피 크리스마스! 새로운 시작과 새로운 가능성이 너에게 찾아오길 기원해.,12
90.0,사랑하는 이들과 함께하는 크리스마스가 따뜻하고 아름다운 추억으로 남기를 바랍니다.,12
230.0,크리스마스의 별빛이 모두를 비추어주길 바랍니다. 아름다운 연말 보내세요.,12
137.0,메리 크리스마스! 특별한 성탄 절을 보내고 새해에는 더 많은 행운이 함께하길 바랍니다.,12
27.0,해피 해피 크리스마스! 오늘의 특별함을 영원히 기억에 남기고 더 나은 미래를 꿈꾸자.,12
304.0,"함께 하는 것이 크리스마스가 더욱 특별하게 만드는 것을 느끼며, 즐거운 시간을 보내며 새해를 맞이하세요.",12
142.0,성탄 축하합니다! 사랑과 미소가 넘치는 크리스마스가 되길 기원합니다.,12
212.0,평화롭고 따뜻한 크리스마스가 되길 기대합니다. 즐거운 연말 보내세요.,12
1.0,해피 크리스마스! 올해도 수고 많았어. 새해에는 더 행복한 일들이 가득하길.,12
278.0,"따뜻한 빛과 평화, 사랑으로 모든 이들을 감싸는 성탄절을 보내세요. 메리 크리스마스!",12
282.0,"따뜻한 햇살처럼 모든 이들에게 밝은 희망과 성탄절 축복이 함께하기를 바라며, 메리 크리스마스!",12
101.0,전례없는 축제의 분위기와 아름다운 이야기로 가득한 크리스마스를 보내길 바랍니다.,12
193.0,사랑으로 이루어진 크리스마스를 보내고 새해를 맞이해요.,12
266.0,"따뜻한 마음으로 모든 이들을 위한 축복이 함께하기를 바라면서, 메리 크리스마스!",12
104.0,크리스마스는 행복이 가득하고 늘 그립고 그리운 순간들이 채워지는 날이에요.,12
172.0,사랑의 깊이로 가득한 이번 크리스마스가 당신에게 행운을 가져다줄 거예요.,12
99.0,성탄절은 사랑과 희망이 넘치는 따뜻한 이야기로 가득 차는 날이죠.,12
37.0,"크리스마스 이브, 소중한 사람들과의 소중한 시간을 온전히 즐기길.",12
62.0,성탄절 기념일을 맞아 축복과 기쁨이 넘치는 하루가 되길 바랍니다.,12
151.0,메리 크리스마스! 따뜻한 성탄을 보내시고 행복한 새해가 될 것을 기대합니다.,12
250.0,사랑과 축복이 담긴 크리스마스를 맞이하길 기대합니다. 기쁨 가득한 연말이 되세요.,12
214.0,사랑과 행복이 넘치는 크리스마스를 보내세요. 따뜻한 연말이 되길 바랍니다.,12
256.0,사랑과 풍요로움이 넘치는 크리스마스를 맞이하길 기대합니다. 아름다운 연말이 되세요.,12
12.0,"특별한 날, 해피 크리스마스! 사랑과 행복이 넘치는 하루가 되길.",12
307.0,"함께하는 이 순간들이 따뜻함을 더해주는 크리스마스가 되기를 바라며, 즐겁고 평화로운 성탄절 되세요.",12
201.0,사랑의 기적이 펼쳐지는 크리스마스가 당신에게 행복한 기억으로 남을 거예요.,12
293.0,"이번 크리스마스는 따뜻한 온기로 모든 이를 감싸며, 즐거운 시간을 보내길 바랍니다. 메리 크리스마스!",12
28.0,즐거운 크리스마스! 올해도 고생 많았어. 새로운 한 해에는 더 많은 웃음이 있길 기원해.,12
232.0,크리스마스는 사랑과 풍요로움이 함께하는 날입니다. 행복이 넘치는 연말을 보내세요.,12
5.0,성탄 축하해! 올해도 마무리 잘 하고 새로운 일들에 도전하는 용기를 가져봐.,12
123.0,메리 크리스마스! 크리스마스의 기쁨을 느낄 수 있는 특별한 날이 되길 바랍니다.,12
33.0,즐거운 크리스마스! 사랑하고 소중한 사람들과의 소중한 시간을 영원토록 기억해보자.,12
221.0,이른 크리스마스 축하를 전합니다. 즐겁고 기억에 남는 연말 보내세요.,12
163.0,사랑과 행복이 당신을 감싸는 이번 크리스마스가 되길 바라요.,12
222.0,크리스마스 이브의 특별함을 느껴보세요. 사랑과 풍요로운 연말 되시길.,12
267.0,크리스마스 이브에는 따뜻한 캔들 빛 아래서 사랑과 행복에 감사를 표현해요. 즐거운 성탄절 되세요!,12
139.0,"성탄절을 맞아, 소중한 사람들과 함께하는 특별한 순간을 즐기세요.",12
63.0,"겨울의 밤, 깊은 사랑과 평화가 넘치는 크리스마스를 축하합니다.",12
216.0,따스하고 아름다운 크리스마스를 보내세요. 사랑과 평화로 가득찬 마지막 날 되길 바랍니다.,12
136.0,"성탄 절을 맞아, 따뜻한 사랑과 축복이 함께하는 크리스마스를 보내세요.",12
129.0,"성탄절을 맞아, 소중한 사람들과 함께하는 특별한 순간을 경험하세요.",12
301.0,크리스마스 이브에는 따뜻한 캔들 빛 아래에서 사랑하는 이들과 특별한 추억을 만들어나가세요.,12
9.0,성탄절 축하해! 이 특별한 날을 온전히 즐기는 것을 잊지 말자.,12
71.0,기쁨과 감사의 마음을 가득 안고 있는 이 성탄절이 모두에게 축복이 되길 바랍니다.,12
273.0,"따뜻한 손 내밀어 모든 이들에게 희망을 전달하며, 평화로운 크리스마스를 보내세요.",12
65.0,사랑하는 이들과 함께하는 따뜻한 성탄절이 되길 기대합니다.,12
45.0,해피 크리스마스! 특별한 선물을 나누고 새로운 시작을 마음껏 꿈꾸어 보는 것을 잊지 말자.,12
249.0,크리스마스의 기쁨으로 즐거운 마지막을 맞이하세요. 아름다운 연말 보내세요.,12
157.0,메리 크리스마스! 사랑과 행복으로 가득한 성탄절을 보내시길 기원합니다.,12
41.0,"크리스마스를 맞아서, 마음이 편안해지고 새로운 도전에 기대하는 순간을 즐겨보는 것은 어떨까?",12
124.0,"크리스마스의 기적이 당신과 함께하길 기원하며, 특별한 성탄절을 보내세요.",12
285.0,"따뜻한 마음으로 가족과 친구들과 함께하는 특별한 시간을 보내며, 즐거운 성탄절 되세요.",12
217.0,성탄절에는 소중한 사람들과 함께한 순간이 최고입니다. 특별한 연말을 보내세요.,12
154.0,메리 크리스마스! 특별한 성탄 절을 보내고 새해에는 더 많은 행운이 함께하길 바랍니다.,12
24.0,즐거운 크리스마스! 올해에 달성한 것에 자부심을 가지고 더 나은 당신을 찾아가길.,12
269.0,"따뜻한 성탄절이 되길 바라며, 올 해 마무리를 정리하고 새해를 기대해보세요. 메리 크리스마스!",12
111.0,메리 크리스마스! 즐거운 성탄을 보내시고 행복한 새해가 되시길 바랍니다.,12
82.0,행복한 가족의 이야기와 겨울 밤의 따뜻함이 함께하는 성탄절을 보내길 바랍니다.,12
237.0,크리스마스로 인한 기쁨이 가득한 마지막 날이 되길 기대합니다. 아름다운 연말 보내세요.,12
208.0,"사랑의 따스함이 당신을 감싸고, 크리스마스의 기쁨을 가득 느낄 거예요.",12
213.0,밝고 행복한 크리스마스를 맞이하길 바랍니다. 기쁨으로 물들은 연말 되세요.,12
40.0,해피 해피 크리스마스! 이 특별한 날을 온전히 즐기고 새로운 시작을 위해 준비해보는 것은 어때?,12
254.0,성탄절에는 상호간의 사랑과 이해가 더 해지길 바랍니다. 아름다운 연말 보내세요.,12
302.0,"따뜻한 미소와 함께 모여 크리스마스를 보내며, 사랑과 행복이 함께하기를 바라며, 메리 크리스마스!",12
270.0,"올해 크리스마스는 따뜻한 가족과 함께 특별한 시간을 보내길 바라며, 메리 크리스마스!",12
200.0,사랑과 행복이 당신을 감싸는 이 크리스마스가 특별한 선물이 되길 바래요.,12
15.0,메리 크리스마스! 이 특별한 날의 기쁨이 항상 네 곁에 함께하기를.,12
48.0,해피 크리스마스! 특별한 날에는 특별한 사람들과 함께하며 즐겁고 행복한 순간을 보내길.,12
95.0,그 인상적인 날이 여러분에게 행운의 시작이 되길 바랍니다.,12
272.0,이번 크리스마스는 따뜻한 한가위처럼 가족과 친구들과 함께하는 것이 최고겠죠. 메리 크리스마스!,12
228.0,크리스마스의 기쁨을 만끽하고 행복한 연말을 보내세요. 특별한 시간이 되길 바랍니다.,12
283.0,"크리스마스는 따뜻한 사랑으로 모든 이를 감싸주며, 평화롭고 행복한 성탄절 되길 바랍니다.",12
202.0,"사랑의 온기가 당신을 감싸고, 기쁨과 행복이 넘치는 이 크리스마스가 되길 바라요.",12
162.0,사랑은 이 성탄절의 가장 아름다운 선물입니다.,12
44.0,해피 크리스마스! 사랑하고 소중한 사람들과 함께하며 이 순간을 영원토록 기억해보는 것은 어때?,12
218.0,우리 모두가 함께하는 크리스마스가 가득하길 기대합니다. 즐거운 연말이 되시길.,12
191.0,사랑으로 가득한 크리스마스의 기쁨을 당신이 느낄 수 있기를 바라요.,12
106.0,"눈이 내린 성탄절 밤, 사랑으로 묻혔던 순수한 마음을 다시 등진 순간이 되길 기대합니다.",12
54.0,올해는 더 특별한 크리스마스가 되길 기대해봅니다.,12
2.0,크리스마스는 사랑의 축제! 사랑과 행복이 넘치는 날 되길.,12
50.0,해피 해피 크리스마스! 이 특별한 날을 특별하게 보내고 미래를 위한 계획을 세워보는 것은 어때?,12
81.0,이번 성탄절이 특별하고 기적적인 순간들로 가득하기를 기원합니다.,12
206.0,사랑의 영혼이 당신의 크리스마스를 환히 비춰줄 거예요.,12
35.0,마음이 따뜻해지는 크리스마스! 사랑과 희망이 너의 곁에 항상 함께하기를.,12
264.0,따뜻한 사랑과 희망이 충만한 성탄절 되세요. 메리 크리스마스!,12
92.0,평화롭고 따뜻한 크리스마스를 맞아 사랑과 환희가 넘치는 여유로운 날을 보내길 바랍니다.,12
53.0,사랑과 행복이 넘치는 메리 크리스마스 되시길!,12
265.0,이번 크리스마스는 따뜻한 느낌 가득하게 채워지길 바랍니다. 즐겁고 행복한 성탄절 되세요.,12
242.0,크리스마스 기쁨에 마음이 몽글몽글해지길 바랍니다. 즐거운 연말 보내세요.,12
14.0,"눈이 내린 크리스마스, 올해의 마무리 잘 하고 새로운 일들에 희망을 품어봐.",12
89.0,"크리스마스가 찾아온다면, 모두가 설렘과 기대가 가득한 순간을 보낼 수 있기를 바래요.",12
274.0,크리스마스 이브에는 따뜻한 차 한 잔과 사랑하는 이들과 함께하는 특별한 시간을 보내세요.,12
167.0,사랑이 있는 곳에는 항상 기쁨이 있습니다. 크리스마스가 그런 날이 되길 바랍니다.,12
305.0,"따뜻한 마음으로 모든 이의 소망을 이뤄주는 크리스마스를 맞이하며, 평화롭고 사랑 가득한 성탄절 되세요.",12
135.0,"크리스마스의 기쁨이 넘치는 날을 맞아, 가족과 사랑으로 물든 특별한 날을 보내세요.",12
298.0,"겨울이지만 따뜻한 마음으로 모든 이의 행복을 생각하며, 평화로운 성탄절을 맞이하세요. 메리 크리스마스!",12
244.0,크리스마스 기쁨이 모두에게 전달되길 바랍니다. 특별하고 행복한 연말이 되세요.,12
55.0,기쁨과 환희가 넘치는 메리 크리스마스를 맞이하세요.,12
51.0,메리 크리스마스! 올해 마지막을 아끼는 소중한 시간을 사랑하는 이들과 함께 보내세요.,12
175.0,사랑이 당신을 감싸는 이 크리스마스가 너무 특별하고 평화로울 거예요.,12
190.0,사랑이 담긴 이번 크리스마스가 당신에게 크나큰 축복이 되길 바랍니다.,12
309.0,"크리스마스는 언제나 따뜻한 마음으로 모든 이들을 응원하며, 평화롭고 사랑 가득한 성탄절을 맞이하세요.",12
188.0,사랑이 당신을 감싸는 이 크리스마스가 너무 아름답고 평화로울 거예요.,12
170.0,사랑은 크리스마스의 핵심입니다. 이번 크리스마스는 사랑으로 가득한 날이 되길 바랍니다.,12
59.0,올해의 크리스마스는 특별한 느낌으로 기억될 것 같아요.,12
49.0,"크리스마스를 맞아서, 올해를 되돌아보고 올바른 결정을 내리는 순간을 즐겨보는 것은 어떨까?",12
236.0,사랑과 평화가 넘치는 크리스마스를 보내세요. 풍요로운 연말 되시길.,12
253.0,사랑과 따스함으로 가득한 크리스마스를 맞이하길 바랍니다. 즐겁고 기쁜 연말 되세요.,12
22.0,해피 크리스마스! 이 특별한 날을 즐기고 새로운 시작을 준비하는 것도 잊지 말자.,12
161.0,사랑과 평화가 당신의 크리스마스를 빛내길 바랍니다.,12
277.0,함께 나누는 따뜻한 음식과 따뜻한 대화 속에서 행복한 성탄절을 보내세요.,12
192.0,사랑과 행복이 당신과 함께한 이번 크리스마스가 어느 때보다 빛나길 바랍니다.,12
294.0,"함께하는 시간이 따뜻함을 더해주는 크리스마스가 되기를 바라며, 즐겁고 평화로운 성탄절 되세요.",12
258.0,사랑과 축복이 넘치는 크리스마스를 맞이하길 기원합니다. 아름다운 연말 되세요.,12
150.0,"크리스마스의 기적 같은 날, 사랑과 행복으로 가득한 시간을 보내세요.",12
131.0,크리스마스의 신비로움과 기쁨이 넘치는 특별한 하루를 보내세요.,12
152.0,"크리스마스의 기쁨이 넘치는 날을 맞아, 가족과 사랑으로 물든 특별한 날을 보내세요.",12
100.0,크리스마스는 생동감 있는 마을 거리와 빛나는 크리스마스트리로 가득 찬 특별한 날이에요.,12
88.0,사랑과 행복의 크리스마스는 참으로 감동적인 순간이 되기를 기대합니다.,12
215.0,성탄절은 모두에게 축복과 기쁨을 안겨줍니다. 행복한 연말이 되시길.,12
122.0,"성탄 절을 맞아, 가족과 함께하는 따뜻한 시간을 보내시고, 행복한 새해를 맞이하세요.",12
,"따뜻하고 평화로운 시간을 보내며, 모두 함께 즐거운 크리스마스를 맞이하길 바라며, 메리 크리스마스!",12
21.0,"크리스마스를 맞아서, 올해에 한 가지씩 달성한 것들을 돌아보며 느낌에 기대어보는 것은 어떨까?",12
189.0,사랑의 따뜻함이 당신을 감싸는 이 크리스마스가 특별한 날이 되길 바랍니다.,12
72.0,성탄절은 사랑의 의미와 가족의 소중함을 다시 한번 깨닫게 만드는 날이죠.,12
107.0,크리스마스 이브에는 신비로움과 믿음이 가득 찬 마법 같은 순간을 느끼실 거예요.,12
271.0,"따뜻한 마음으로 모든 이의 행복을 위해 기도하며, 특별한 성탄절을 보내세요.",12
103.0,사랑하는 이들과 함께하는 크리스마스 이브가 기쁨과 감동으로 모두를 감싸는 특별한 날이 될 거예요.,12
